ArticleId,Labels
66612,96 91
66613,124 178
66614,155 57 133
66615,177 154
66616,153 82
66617,181 186
66618,20 171 183
66619,81 147
66620,154 151
66621,151 162 89
66622,156 59
66623,13 190 82
66624,143 97
66625,169 174 189
66626,154 35
66627,65 188 139
66628,72 42
66629,5 2 110
66630,203 153 192
66631,95 200 105
66632,37 32
66633,189 63 36
66634,91 186
66635,77 158
66636,156 51
66637,202 185
66638,111 32 108
66639,141 146 101
66640,181 184 171
66641,103 94
66642,27 153
66643,16 41 146
66644,43 21 132
66645,169 175 120
66646,60 27
66647,2 6 162
66648,3 183
66649,175 81
66650,193 92 21
66651,16 162
66652,109 47 56
66653,142 61
66654,128 185 103
66655,147 197 90
66656,59 98
66657,186 3
66658,117 30 140
66659,153 1
66660,7 3 52
66661,23 87
66662,190 138 138
66663,123 174 154
66664,148 185 187
66665,132 94 6
66666,182 5 97
66667,170 168 82
66668,178 85
66669,184 102 162
66670,103 56 136
66671,145 13 140
66672,110 86 199
66673,80 72 80
66674,106 72
66675,181 183 72
66676,15 160 131
66677,59 5
66678,98 33 128
66679,131 12
66680,23 22 194
66681,109 40 82
66682,133 167 184
66683,56 70
66684,76 184 50
66685,17 115
66686,94 83
66687,190 50 131
66688,94 105
66689,139 113
66690,118 78
66691,131 4 86
66692,127 132
66693,88 168 128
66694,132 43
66695,22 33
66696,25 194
66697,140 95 15
66698,153 55 21
66699,173 3 104
66700,48 188
66701,158 155
66702,107 49 108
66703,148 11
66704,196 52
66705,66 80
66706,96 128
66707,63 188 140
66708,87 134 158
66709,70 129
66710,54 132 71
66711,156 111
66712,53 137 179
66713,113 34
66714,126 107
66715,103 73 60
66716,203 40 48
66717,67 104
66718,6 172 85
66719,137 39
66720,81 66
66721,35 135 17
66722,12 119 139
66723,162 19
66724,76 23 179
66725,31 100 66
66726,22 97 35
66727,78 175 127
66728,173 135 162
66729,199 163 66
66730,16 127 43
66731,147 195
66732,192 43 24
66733,189 98 188
66734,4 88
66735,160 199 138
66736,88 130 102
66737,183 113 4
66738,73 111
66739,164 121
66740,133 175 54
66741,178 102 146
66742,33 51 13
66743,64 174
66744,172 137 144
66745,170 150 202
66746,139 162
66747,177 41 101
66748,56 191 76
66749,15 154
66750,28 107
66751,35 35
66752,187 14
66753,147 108
66754,50 9
66755,22 100
66756,161 66
66757,177 91
66758,55 108
66759,192 97 29
66760,184 28 184
66761,77 52
66762,127 119
66763,84 99 17
66764,170 128 197
66765,4 46
66766,32 128
66767,15 123
66768,27 144 111
66769,162 111 70
66770,92 99
66771,162 90 85
66772,142 3 97
66773,63 161
66774,146 145 39
66775,93 155
66776,143 94
66777,115 174
66778,70 202
66779,162 74
66780,161 84
66781,15 189 34
66782,100 85 111
66783,34 172
66784,42 168 176
66785,93 161 115
66786,104 42
66787,180 51 39
66788,57 81 92
66789,84 54
66790,93 86 191
66791,49 5
66792,182 149
66793,14 155 200
66794,120 201
66795,117 43
66796,55 148 44
66797,19 5
66798,192 86 155
66799,191 18 187
66800,194 125 64
66801,60 41 48
66802,172 114 120
66803,62 24
66804,117 55 146
66805,150 60 8
66806,161 66 120
66807,87 123
66808,127 14 16
66809,156 134 87
66810,35 82 172
66811,78 27 190
66812,179 11
66813,197 154
66814,127 53 136
66815,198 23
66816,38 12 29
66817,1 71
66818,19 129
66819,89 18 55
66820,166 12 135
66821,198 71
66822,52 144 49
66823,132 49
66824,18 58
66825,95 39 120
66826,11 202
66827,161 22
66828,74 58
66829,127 183
66830,134 150 20
66831,17 91
66832,179 13
66833,134 92
66834,17 183 83
66835,81 63 143
66836,160 67 196
66837,189 64
66838,89 129
66839,78 56
66840,43 127
66841,45 58 26
66842,175 95
66843,84 69
66844,119 102
66845,36 157
66846,55 62
66847,56 81
66848,93 24 153
66849,22 6
66850,16 115 165
66851,144 68 120
66852,9 17
66853,155 27 122
66854,145 138
66855,178 39
66856,69 51 28
66857,30 57 202
66858,7 152
66859,100 53 55
66860,3 77
66861,67 115
66862,68 43
66863,189 79 64
66864,106 67 55
66865,128 41
66866,50 83
66867,162 28 62
66868,17 63 107
66869,89 90
66870,111 202
66871,168 3
66872,129 142
66873,128 141 45
66874,128 36 78
66875,149 1 174
66876,20 117
66877,70 106 33
66878,42 17
66879,182 97
66880,82 90
66881,72 185
66882,65 81 88
66883,9 24 95
66884,161 52
66885,140 29 29
66886,131 89 30
66887,19 127 128
66888,151 150
66889,91 173
66890,160 198
66891,121 43
66892,44 183 1
66893,56 144 33
66894,162 186 54
66895,71 123 95
66896,162 61 28
66897,44 113 75
66898,58 15 99
66899,160 179
66900,46 57 105
66901,111 108 93
66902,150 62 147
66903,36 65 101
66904,79 107 57
66905,177 49 143
66906,108 171
66907,1 93 95
66908,9 160
66909,22 153 152
66910,193 120 134
66911,22 53 99
66912,196 65
66913,80 146 86
66914,32 69
66915,25 55 54
66916,56 89 105
66917,41 131
66918,42 142
66919,57 146
66920,61 161 86
66921,158 59 73
66922,69 190 38
66923,76 118
66924,161 24
66925,99 149 96
66926,56 173 147
66927,90 146 190
66928,98 6 164
66929,186 17 61
66930,168 100
66931,93 16 113
66932,116 176 14
66933,35 87 145
66934,122 110 26
66935,158 93 49
66936,155 3 148
66937,66 52
66938,140 59
66939,148 47 183
66940,198 170
66941,80 195 95
66942,100 131
66943,169 64
66944,102 101
66945,82 134 88
66946,88 120
66947,30 89
66948,176 184 135
66949,142 6
66950,59 95 57
66951,27 78 201
66952,95 9
66953,11 13
66954,188 175
66955,140 125 179
66956,50 61 74
66957,197 14
66958,49 26 159
66959,6 107 66
66960,83 99
66961,64 123 47
66962,162 101 17
66963,69 100
66964,193 107 35
66965,82 79 70
66966,98 69 81
66967,52 82 42
66968,180 78 45
66969,174 119 188
66970,92 74
66971,194 4 179
66972,87 195
66973,70 28
66974,34 145
66975,200 65
66976,137 169
66977,10 25 78
66978,81 171
66979,27 142
66980,53 47 123
66981,43 120 165
66982,108 80 122
66983,29 118
66984,122 128
66985,45 145
66986,48 61
66987,156 115
66988,43 14 130
66989,173 145
66990,41 85 197
66991,34 151 161
66992,26 17
66993,7 118
66994,184 66
66995,183 66 130
66996,105 15 123
66997,153 167
66998,145 135
66999,60 111 7
67000,13 80
67001,203 34 131
67002,68 10
67003,129 106 165
67004,69 65 83
67005,139 175
67006,46 45 118
67007,49 182
67008,113 93
67009,187 128
67010,154 182 30
67011,203 74 8
67012,65 149
67013,137 202
67014,2 24
67015,111 106 75
67016,83 12
67017,61 127
67018,84 158
67019,54 154 181
67020,125 116 178
67021,145 111
67022,120 76 124
67023,161 66
67024,176 42
67025,50 197
67026,163 161
67027,85 151 96
67028,35 190 76
67029,110 124
67030,164 21 199
67031,42 194 192
67032,133 56 135
67033,101 150 15
67034,146 15
67035,60 123 15
67036,74 155
67037,19 48 188
67038,124 31 41
67039,183 40 75
67040,70 80
67041,145 146 71
67042,166 90
67043,102 203 155
67044,100 136
67045,27 104
67046,75 97 200
67047,44 102 115
67048,38 45
67049,196 159
67050,123 201
67051,40 150 29
67052,89 66 78
67053,168 201
67054,72 198 139
67055,20 113 113
67056,129 80
67057,100 182 110
67058,148 86 200
67059,158 153 166
67060,75 191 202
67061,152 77
67062,36 185 140
67063,2 27 198
67064,38 194 88
67065,4 9
67066,89 144
67067,177 17
67068,117 1 71
67069,35 67
67070,65 25 176
67071,191 134
67072,108 171 143
67073,195 191 122
67074,69 17
67075,68 107 44
67076,178 146 78
67077,99 156
67078,194 59 84
67079,10 110 55
67080,155 202 55
67081,112 103
67082,191 126
67083,95 20
67084,78 131
67085,189 127 110
67086,150 39 154
67087,79 106
67088,158 198
67089,185 79 108
67090,1 64
67091,166 167
67092,113 13
67093,157 186 69
67094,4 50
67095,151 54 61
67096,182 120
67097,17 2
67098,104 159 90
67099,51 142
67100,76 91 85
67101,110 54 21
67102,173 56 108
67103,123 157 42
67104,199 121 51
67105,135 153 34
67106,12 198 76
67107,69 184
67108,63 91
67109,73 45
67110,86 4 103
67111,11 86
67112,134 162 129
67113,26 47 184
67114,35 95
67115,39 183
67116,67 114
67117,105 105 80
67118,39 19
67119,182 187 189
67120,69 88 174
67121,75 154 202
67122,128 155 186
67123,53 25 91
67124,161 33 18
67125,146 25 192
67126,14 53 129
67127,184 177
67128,118 179 63
67129,169 74
67130,58 60 12
67131,159 106 176
67132,7 40
67133,163 106
67134,177 7 173
67135,11 18
67136,23 154 179
67137,162 42 192
67138,151 91
67139,194 179 195
67140,95 113
67141,5 134
67142,37 49
67143,78 142
67144,124 138 11
67145,198 33 60
67146,166 1 198
67147,14 15
67148,157 132
67149,108 96 160
67150,102 75 1
67151,155 43 27
67152,137 99
67153,91 75 2
67154,147 175
67155,102 5
67156,171 86
67157,86 91
67158,139 119
67159,179 57 192
67160,82 123 3
67161,56 25 195
67162,19 39
67163,6 77
67164,136 93 73
67165,84 161 121
67166,48 192 11
67167,182 61 178
67168,10 53 145
67169,25 51
67170,164 42
67171,83 150 8
67172,37 63
67173,40 157 76
67174,143 145
67175,10 161 174
67176,67 20
67177,200 25
67178,142 52 88
67179,159 1
67180,180 63
67181,21 138
67182,92 99
67183,19 180 169
67184,54 69
67185,44 22 168
67186,2 44
67187,64 67 96
67188,193 97
67189,173 119 61
67190,136 65 136
67191,196 4
67192,51 106
67193,181 68 75
67194,33 45
67195,118 28 115
67196,28 179
67197,71 86
67198,144 152
67199,140 137
67200,35 119
67201,172 155 117
67202,120 112
67203,162 25 124
67204,136 86 157
67205,124 39
67206,88 119
67207,104 23
67208,128 183 120
67209,117 1
67210,179 44
67211,180 176 172
67212,189 111
67213,162 82 195
67214,93 148
67215,60 8 141
67216,43 61 90
67217,126 173
67218,121 165 145
67219,26 17
67220,10 6 62
67221,195 109 119
67222,102 126 174
67223,174 28
67224,122 101 137
67225,136 50 133
67226,156 45
67227,46 191
67228,201 33
67229,94 202 93
67230,133 55
67231,13 178 144
67232,2 66
67233,37 37
67234,194 180
67235,93 137 27
67236,9 80
67237,70 17 96
67238,164 188 184
67239,49 79 168
67240,46 13 103
67241,53 36
67242,155 105 133
67243,38 136 38
67244,114 41 87
67245,171 96 188
67246,128 24 78
67247,34 19 142
67248,19 191
67249,156 35 80
67250,142 85 42
67251,25 95
67252,49 41
67253,57 191 145
67254,149 144
67255,134 188 69
67256,48 41 116
67257,21 31
67258,27 111 161
67259,138 88 50
67260,26 92 185
67261,203 138 178
67262,37 136 133
67263,21 50
67264,3 117
67265,6 197 187
67266,83 58
67267,58 142 111
67268,27 84 155
67269,166 89
67270,152 91 135
67271,74 43 140
67272,203 65 78
67273,141 113 153
67274,122 137 77
67275,12 156 71
67276,163 174 198
67277,112 32 192
67278,162 54
67279,25 107
67280,35 33 177
67281,14 49
67282,195 97
67283,132 192
67284,144 199
67285,158 196 120
67286,28 170
67287,122 101 165
67288,117 136
67289,132 33
67290,20 157
67291,53 91
67292,55 129 117
67293,15 200
67294,32 10
67295,27 165 190
67296,139 119 41
67297,165 114
67298,7 12 115
67299,76 65 149
67300,42 64 186
67301,131 95 97
67302,113 128 46
67303,153 201
67304,187 104 94
67305,200 75 173
67306,1 14
67307,42 35
67308,193 129
67309,24 203
67310,31 119
67311,69 170
67312,112 143
67313,167 131 153
67314,196 126
67315,82 65 78
67316,129 129
67317,14 186
67318,101 168 144
67319,93 140 186
67320,176 64
67321,149 136 177
67322,130 5 141
67323,172 27
67324,107 109 8
67325,131 158 114
67326,182 158
67327,146 40 32
67328,90 5
67329,51 108
67330,8 101
67331,58 136
67332,200 115
67333,141 33
67334,148 133 195
67335,58 15 183
67336,38 188 116
67337,151 99 133
67338,12 44
67339,11 84
67340,135 66 103
67341,62 83
67342,158 17 112
67343,133 78 165
67344,186 46
67345,139 70 46
67346,29 39 91
67347,174 129 10
67348,170 145
67349,171 130
67350,151 38 51
67351,54 122 187
67352,194 51 34
67353,39 136
67354,196 113 84
67355,89 120 133
67356,55 135 173
67357,122 75
67358,115 152
67359,52 38
67360,19 90
67361,106 143
67362,77 70
67363,95 135
67364,138 52
67365,190 74 148
67366,124 105 32
67367,105 143 32
67368,31 67 20
67369,168 10 5
67370,139 171 28
67371,163 44 31
67372,76 44 199
67373,160 62 131
67374,190 26
67375,97 169 199
67376,190 152 41
67377,54 194
67378,39 20 149
67379,200 168
67380,56 149 141
67381,98 82 128
67382,14 200 129
67383,18 111 97
67384,169 68
67385,146 128
67386,68 183 40
67387,7 151 139
67388,19 185 177
67389,88 80
67390,63 96
67391,87 124 16
67392,88 112
67393,72 44
67394,46 42
67395,82 31 128
67396,197 85 40
67397,86 2 10
67398,130 103
67399,33 114
67400,65 63
67401,133 69 21
67402,5 162 88
67403,180 181
67404,196 155
67405,37 67
67406,163 83 173
67407,136 186
67408,135 107 22
67409,41 189 188
67410,16 96 53
67411,131 4 49
67412,194 175 170
67413,20 10
67414,22 193
67415,7 130
67416,95 141 61
67417,160 147
67418,111 88
67419,163 174 192
67420,182 11 190
67421,202 140 69
67422,99 79
67423,186 190 188
67424,84 198
67425,131 156 171
67426,20 195
67427,80 43
67428,45 52
67429,60 44 153
67430,128 167
67431,27 63 164
67432,161 61 140
67433,16 164 79
67434,76 13 80
67435,202 35
67436,156 132 123
67437,163 162
67438,138 26
67439,75 163
67440,113 88 150
67441,124 16
67442,196 164 2
67443,54 83
67444,152 29
67445,71 112 6
67446,188 96 151
67447,9 22 170
67448,108 134
67449,34 166 108
67450,89 77
67451,151 143
67452,76 17
67453,198 57
67454,42 97
67455,82 104
67456,45 65 73
67457,162 123
67458,15 72 98
67459,41 195 128
67460,180 96 185
67461,33 189
67462,21 143 4
67463,121 171
67464,47 14 20
67465,54 165
67466,2 149 129
67467,151 202 31
67468,34 13 184
67469,133 63
67470,147 8 120
67471,198 86 119
67472,5 90 73
67473,199 200 15
67474,166 1 134
67475,136 203 171
67476,135 184 111
67477,93 190
67478,167 202 123
67479,154 127
67480,66 169 17
67481,126 184
67482,187 3
67483,108 14 45
67484,105 121
67485,12 53 27
67486,21 151
67487,40 32
67488,148 53
67489,109 13 169
67490,144 67
67491,82 39
67492,118 54
67493,154 99
67494,125 155 198
67495,56 185
67496,107 154 151
67497,70 150 185
67498,135 109 22
67499,178 130 120
67500,96 101 171
67501,119 76 176
67502,121 80
67503,142 193 17
67504,33 189
67505,59 184
67506,100 45 82
67507,177 57 75
67508,155 157 95
67509,133 13
67510,58 7 165
67511,167 153 97
67512,61 9 40
67513,179 115
67514,110 122 75
67515,112 169 29
67516,203 79
67517,52 55
67518,13 56
67519,132 74 81
67520,49 202
67521,188 129
67522,89 134 200
67523,48 45 154
67524,28 129 147
67525,93 136
67526,144 90
67527,96 169
67528,170 79 183
67529,196 186
67530,57 46
67531,161 9
67532,45 181 4
67533,189 82 96
67534,121 45
67535,108 56 124
67536,180 37
67537,41 24
67538,48 168 152
67539,175 114 119
67540,197 119 118
67541,175 200 85
67542,107 39 57
67543,25 151
67544,39 57 99
67545,146 65 61
67546,48 179
67547,64 68 163
67548,98 108
67549,199 185 203
67550,45 187 83
67551,192 200
67552,56 27
67553,4 118
67554,106 198
67555,14 14
67556,190 131 165
67557,102 156 201
67558,59 103 40
67559,54 28
67560,68 59
67561,77 25 23
67562,53 97 15
67563,53 49
67564,41 130 175
67565,85 28
67566,180 38
67567,188 17 125
67568,156 49
67569,199 126 142
67570,66 196 34
67571,84 67 129
67572,72 33
67573,54 27
67574,199 129 5
67575,184 174
67576,13 46
67577,139 71 62
67578,107 35
67579,101 57 47
67580,181 185 10
67581,168 132
67582,71 152
67583,143 12 59
67584,134 155
67585,98 57 151
67586,132 197 78
67587,127 136
67588,180 4
67589,98 25
67590,154 58
67591,109 117 171
67592,185 202
67593,34 196 19
67594,8 121
67595,73 8
67596,83 126 161
67597,45 202 144
67598,66 121
67599,114 174
67600,12 98 93
67601,13 98 112
67602,198 156 36
67603,140 171
67604,130 178 93
67605,180 173
67606,64 177 194
67607,92 20
67608,51 58 194
67609,105 15 133
67610,5 114 34
67611,123 73
67612,161 136
67613,123 156
67614,134 133
67615,169 148
67616,15 35 88
67617,172 132 114
67618,127 178
67619,48 200 103
67620,24 32
67621,98 158
67622,117 63 77
67623,182 86
67624,30 182
67625,95 97 169
67626,64 87
67627,134 128
67628,129 107
67629,49 45 58
67630,69 184
67631,107 194
67632,47 199 27
67633,148 113 98
67634,192 59 154
67635,83 176 51
67636,143 43 165
67637,56 56 72
67638,98 40 65
67639,134 74 139
67640,36 94
67641,10 6
67642,189 32
67643,47 72
67644,88 19
67645,9 186 139
67646,86 25 94
67647,125 49 22
67648,80 163 9
67649,25 105
67650,114 37
67651,58 113 179
67652,194 141 182
67653,7 76
67654,45 87 143
67655,142 196 114
67656,79 65 41
67657,65 179 160
67658,77 196 58
67659,16 131 41
67660,103 98 153
67661,147 27
67662,4 78 123
67663,117 152
67664,25 90 142
67665,201 162 166
67666,114 154 20
67667,144 172
67668,24 18
67669,52 125 66
67670,14 66
67671,47 59 178
67672,60 66
67673,121 117
67674,149 77 144
67675,125 27
67676,46 113
67677,23 80 121
67678,187 115 136
67679,91 29
67680,13 159
67681,201 122
67682,101 89
67683,135 164
67684,188 100
67685,125 22
67686,107 3
67687,8 56
67688,2 110
67689,182 40 37
67690,129 196
67691,146 36 149
67692,118 24
67693,185 93 180
67694,25 108
67695,185 52 64
67696,89 83 7
67697,4 65 65
67698,67 66 82
67699,52 69 38
67700,8 104
67701,5 78 106
67702,193 201 92
67703,187 29
67704,91 186 165
67705,123 93 14
67706,36 149
67707,38 152 51
67708,54 115 109
67709,37 165
67710,168 28 16
67711,124 47
67712,41 107
67713,8 51 180
67714,60 145
67715,37 52
67716,47 124
67717,32 72
67718,7 141
67719,60 157
67720,114 175 162
67721,185 77
67722,120 5 68
67723,41 74
67724,10 54
67725,86 166
67726,187 96 187
67727,163 29 130
67728,155 137 15
67729,16 108
67730,12 93 190
67731,146 71 33
